what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337984099787
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1337984104380
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1337984106177
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337984106637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337984106762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337984108010
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1337984108026
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337984108149
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1337984110366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337984126144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337984130450
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337984130455
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1337984199732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337984205240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337984274808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337984280095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337984369047
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337984370398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337984381954
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1337984382767
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1337984384182
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337984384599
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1337984385683
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337984386332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337984387390
