what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338132713308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338132715115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338132718983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338132741191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338132744253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338132749778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338132759235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338132760822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338132762413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338132763276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338132763912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338132765175
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338132767836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338132770646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338132783872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338132785898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338132787566
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1338132790927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338132791565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338132791705
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1338132794026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338132795086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338132795233
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1338132797029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338132797646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338132797776
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1338132801320
